timestamp_utc,experiment_id,artifact_type,path,thesis_section,caption_draft,source_data,code_entrypoint,status,notes
2026-06-03T20:34:52+00:00,e1_phase_identification,raw_csv,results/e1_phase_identification/raw/e1_spectral_metrics.csv,"Chapter 4, E1: Phase identification and validation",Raw per-matrix weight-spectral indicators across Pythia checkpoints.,Hugging Face Pythia checkpoint revisions,scripts/run_e1_collect_spectra.py,draft,Config: configs/e1_phase_identification.yaml
2026-06-03T20:35:46+00:00,e1_phase_identification,raw_csv,results/e1_phase_identification/raw/e1_spectral_metrics.csv,"Chapter 4, E1: Phase identification and validation",Raw per-matrix weight-spectral indicators across Pythia checkpoints.,Hugging Face Pythia checkpoint revisions,scripts/run_e1_collect_spectra.py,draft,Config: configs/e1_phase_identification.yaml
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_stable_rank_linearstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped stable rank across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=linearstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_stable_rank_logstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped stable rank across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=logstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_effective_rank_linearstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped effective rank across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=linearstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_effective_rank_logstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped effective rank across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=logstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_subspace_stability_topk_linearstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped subspace stability topk across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=linearstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_subspace_stability_topk_logstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped subspace stability topk across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=logstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_mp_outliers_x1_linearstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped mp outliers x1 across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=linearstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_mp_outliers_x1_logstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped mp outliers x1 across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=logstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_spectral_norm_linearstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped spectral norm across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=linearstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_spectral_norm_logstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped spectral norm across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=logstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_frobenius_norm_linearstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped frobenius norm across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=linearstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,figure,results/e1_phase_identification/figures/e1_pythia-70m-deduped_frobenius_norm_logstep.png,"Chapter 4, E1: Phase identification and validation","pythia-70m-deduped frobenius norm across Pythia checkpoints, averaged by module.",results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,x-axis=logstep; grouped by module; mean over layers.
2026-06-03T20:37:27+00:00,e1_phase_identification,table,results/e1_phase_identification/tables/e1_module_checkpoint_summary.csv,"Chapter 4, E1: Phase identification and validation",Module-level summary of E1 spectral indicators by model and checkpoint.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/plot_e1_phase_panels.py,draft,
e1_phase_identification,table,results/e1_phase_identification/tables/e1_checkpoint_completeness.csv,"Chapter 4, E1 phase identification",Completeness check for E1 spectral measurements by model and checkpoint.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,table,results/e1_phase_identification/tables/e1_metric_summary_by_model_step_module.csv,"Chapter 4, E1 phase identification",Model/module/checkpoint summary of E1 weight-spectral indicators.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,processed_csv,results/e1_phase_identification/processed/e1_adjacent_checkpoint_changes.csv,"Chapter 4, E1 phase identification",Adjacent-checkpoint changes used to inspect candidate phase transitions.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,processed_csv,results/e1_phase_identification/processed/e1_boundary_candidates_by_metric.csv,"Chapter 4, E1 phase identification",Strongest candidate transition per metric and module.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,processed_csv,results/e1_phase_identification/processed/e1_boundary_consensus_table.csv,"Chapter 4, E1 phase identification",Compact consensus table counting candidate-boundary votes across metrics and modules.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_stable_rank_linear.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 stable rank linear.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_stable_rank_logstep.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 stable rank logstep.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_effective_rank_linear.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 effective rank linear.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_effective_rank_logstep.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 effective rank logstep.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_spectral_norm_linear.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 spectral norm linear.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_spectral_norm_logstep.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 spectral norm logstep.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_frobenius_norm_linear.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 frobenius norm linear.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_frobenius_norm_logstep.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 frobenius norm logstep.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_subspace_stability_topk_linear.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 subspace stability topk linear.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_subspace_stability_topk_logstep.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 subspace stability topk logstep.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_mp_outliers_x1_linear.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 mp outliers x1 linear.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_mp_outliers_x1_logstep.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 mp outliers x1 logstep.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_mp_outliers_x1.1_linear.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 mp outliers x1.1 linear.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_mp_outliers_x1.1_logstep.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 mp outliers x1.1 logstep.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_mp_outliers_x1.25_linear.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 mp outliers x1.25 linear.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
e1_phase_identification,figure,results/e1_phase_identification/figures/e1_mp_outliers_x1.25_logstep.png,"Chapter 4, E1 phase identification",E1 diagnostic figure: e1 mp outliers x1.25 logstep.,results/e1_phase_identification/raw/e1_spectral_metrics.csv,scripts/analyze_e1_results.py,draft,
